序号,流水号,平台会员编号,手机号(选填),证件号码,会员姓名,卡号(选填),用户角色,授权类型列表(选填枚举类型地址符号隔开),证件类型(选填默认PRC_ID)
7477,2282972129802716175,U2262966417018061986,,330281198605120091,测试1291995,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7478,2282972129802716176,U2262966417018061987,,330281198605120091,测试1292033,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12316,2282972133762139159,U2262966424039326727,,330281198605120091,测试2208167,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7479,2282972129802716177,U2262966417018061988,,330281198605120091,测试1292217,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7480,2282972129802716178,U2262966417018061989,,330281198605120091,测试1292129,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12317,2282972133762139160,U2262966424039326728,,330281198605120091,测试2208175,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12318,2282972133762139161,U2262966424039326729,,330281198605120091,测试2208201,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12319,2282972133762139162,U2262966424039326730,,330281198605120091,测试2208341,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12320,2282972133762139163,U2262966424039326731,,330281198605120091,测试2208703,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7481,2282972129802716179,U2262966417026450438,,330281198605120091,测试1292317,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7482,2282972129802716180,U2262966417026450439,,330281198605120091,测试1292153,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7483,2282972129802716181,U2262966417026450440,,330281198605120091,测试1292171,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7484,2282972129802716182,U2262966417026450441,,330281198605120091,测试1292547,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7485,2282972129802716183,U2262966417026450442,,330281198605120091,测试1292959,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7486,2282972129802716184,U2262966417026450443,,330281198605120091,测试1292877,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7487,2282972129802716185,U2262966417026450444,,330281198605120091,测试1292905,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7488,2282972129811104770,U2262966417026450445,,330281198605120091,测试1293049,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7489,2282972129811104771,U2262966417026450446,,330281198605120091,测试1293017,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7490,2282972129811104772,U2262966417026450447,,330281198605120091,测试1293105,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7491,2282972129811104773,U2262966417026450448,,330281198605120091,测试1293305,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7492,2282972129811104774,U2262966417026450449,,330281198605120091,测试1293359,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7493,2282972129811104775,U2262966417026450450,,330281198605120091,测试1293259,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7494,2282972129811104776,U2262966417026450451,,330281198605120091,测试1293385,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7495,2282972129811104777,U2262966417026450452,,330281198605120091,测试1294785,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7496,2282972129811104778,U2262966417026450453,,330281198605120091,测试1294723,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7497,2282972129811104779,U2262966417026450454,,330281198605120091,测试1294853,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7498,2282972129811104780,U2262966417026450455,,330281198605120091,测试1294849,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7499,2282972129811104781,U2262966417026450456,,330281198605120091,测试1294869,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7500,2282972129811104782,U2262966417026450457,,330281198605120091,测试1294989,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12321,2282972133762139164,U2262966424039326732,,330281198605120091,测试2209099,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12322,2282972133770527752,U2262966424039326733,,330281198605120091,测试2209291,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12323,2282972133770527753,U2262966424039326734,,330281198605120091,测试2209459,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12324,2282972133770527754,U2262966424039326735,,330281198605120091,测试2209621,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12325,2282972133770527755,U2262966424039326736,,330281198605120091,测试2210265,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12326,2282972133770527756,U2262966424039326737,,330281198605120091,测试2210467,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12327,2282972133770527757,U2262966424039326738,,330281198605120091,测试2210675,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12328,2282972133770527758,U2262966424039326739,,330281198605120091,测试2211195,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12329,2282972133770527759,U2262966424039326740,,330281198605120091,测试2211371,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8594,2282972130247312406,U2262966417085170779,,330281198605120091,测试1457625,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8595,2282972130255700996,U2262966417085170780,,330281198605120091,测试1457573,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7681,2282972129886602255,U2262966417034839102,,330281198605120091,测试1313763,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12522,2282972133846025229,U2262966424047715374,,330281198605120091,测试2286895,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8596,2282972130255700997,U2262966417085170781,,330281198605120091,测试1457391,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7682,2282972129886602256,U2262966417034839103,,330281198605120091,测试1313971,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12524,2282972133846025231,U2262966424047715376,,330281198605120091,测试2287125,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7683,2282972129886602257,U2262966417034839104,,330281198605120091,测试1314033,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7684,2282972129886602258,U2262966417034839105,,330281198605120091,测试1313731,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8598,2282972130255700999,U2262966417085170783,,330281198605120091,测试1458025,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7685,2282972129886602259,U2262966417034839106,,330281198605120091,测试1313737,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12525,2282972133846025232,U2262966424047715377,,330281198605120091,测试2287321,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12526,2282972133846025233,U2262966424047715378,,330281198605120091,测试2287467,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
8600,2282972130255701001,U2262966417085170785,,330281198605120091,测试1458113,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7687,2282972129886602261,U2262966417034839108,,330281198605120091,测试1314195,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12527,2282972133846025234,U2262966424047715379,,330281198605120091,测试2288799,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7688,2282972129886602262,U2262966417034839109,,330281198605120091,测试1314949,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12528,2282972133846025235,U2262966424047715380,,330281198605120091,测试2288801,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12529,2282972133846025236,U2262966424047715381,,330281198605120091,测试2288843,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12530,2282972133846025237,U2262966424047715382,,330281198605120091,测试2289017,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7689,2282972129886602263,U2262966417034839110,,330281198605120091,测试1314937,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12531,2282972133846025238,U2262966424047715383,,330281198605120091,测试2289097,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7690,2282972129886602264,U2262966417034839111,,330281198605120091,测试1316059,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12532,2282972133846025239,U2262966424047715384,,330281198605120091,测试2289157,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12533,2282972133846025240,U2262966424047715385,,330281198605120091,测试2289355,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7691,2282972129894990850,U2262966417034839112,,330281198605120091,测试1315661,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12534,2282972133846025241,U2262966424047715386,,330281198605120091,测试2289451,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7692,2282972129894990851,U2262966417034839113,,330281198605120091,测试1315919,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12535,2282972133846025242,U2262966424047715387,,330281198605120091,测试2289865,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12536,2282972133846025243,U2262966424047715388,,330281198605120091,测试2290539,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12537,2282972133846025244,U2262966424047715389,,330281198605120091,测试2291491,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7694,2282972129894990853,U2262966417034839115,,330281198605120091,测试1316145,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12538,2282972133846025245,U2262966424047715390,,330281198605120091,测试2291991,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7695,2282972129894990854,U2262966417034839116,,330281198605120091,测试1316185,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7696,2282972129894990855,U2262966417034839117,,330281198605120091,测试1316133,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12539,2282972133846025246,U2262966424047715391,,330281198605120091,测试2293333,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7697,2282972129894990856,U2262966417034839118,,330281198605120091,测试1315975,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
12540,2282972133854413829,U2262966424047715392,,330281198605120091,测试2293507,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
7698,2282972129894990857,U2262966417034839119,,330281198605120091,测试1316239,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10037,2282972132889723927,U2262966423896720426,,330281198605120091,测试1685129,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10038,2282972132889723928,U2262966423896720427,,330281198605120091,测试1685163,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10039,2282972132889723929,U2262966423896720428,,330281198605120091,测试1685437,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10040,2282972132889723930,U2262966423896720429,,330281198605120091,测试1685385,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5141,2282972128896746511,U2262966416900621468,,330281198605120091,测试1049820,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5142,2282972128896746512,U2262966416900621469,,330281198605120091,测试1049838,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5143,2282972128896746513,U2262966416900621470,,330281198605120091,测试1049846,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5144,2282972128896746514,U2262966416900621471,,330281198605120091,测试1049881,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5145,2282972128896746515,U2262966416900621472,,330281198605120091,测试1049960,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5146,2282972128896746516,U2262966416900621473,,330281198605120091,测试1049966,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5147,2282972128896746517,U2262966416900621474,,330281198605120091,测试1050067,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5148,2282972128896746518,U2262966416900621475,,330281198605120091,测试1050089,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5149,2282972128896746519,U2262966416900621476,,330281198605120091,测试1050120,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5150,2282972128896746520,U2262966416900621477,,330281198605120091,测试1050558,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5151,2282972128896746521,U2262966416900621478,,330281198605120091,测试1050578,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5152,2282972128896746522,U2262966416900621479,,330281198605120091,测试1050632,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5153,2282972128896746523,U2262966416900621480,,330281198605120091,测试1050675,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5154,2282972128905135105,U2262966416900621481,,330281198605120091,测试1050686,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5155,2282972128905135106,U2262966416900621482,,330281198605120091,测试1050690,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5156,2282972128905135107,U2262966416900621483,,330281198605120091,测试1050701,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5157,2282972128905135108,U2262966416900621484,,330281198605120091,测试1050740,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5158,2282972128905135109,U2262966416900621485,,330281198605120091,测试1050779,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5159,2282972128905135110,U2262966416900621486,,330281198605120091,测试1050888,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5160,2282972128905135111,U2262966416900621487,,330281198605120091,测试1050945,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10041,2282972132889723931,U2262966423896720430,,330281198605120091,测试1685101,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10042,2282972132889723932,U2262966423896720431,,330281198605120091,测试1685799,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10043,2282972132889723933,U2262966423896720432,,330281198605120091,测试1685457,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10044,2282972132889723934,U2262966423905109001,,330281198605120091,测试1685553,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10045,2282972132889723935,U2262966423905109002,,330281198605120091,测试1685483,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10046,2282972132889723936,U2262966423905109003,,330281198605120091,测试1685219,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10047,2282972132898112520,U2262966423905109004,,330281198605120091,测试1685343,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10048,2282972132898112521,U2262966423905109005,,330281198605120091,测试1685449,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10049,2282972132898112522,U2262966423905109006,,330281198605120091,测试1685707,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10050,2282972132898112523,U2262966423905109007,,330281198605120091,测试1685955,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10230,2282972132956832792,U2262966423913497672,,330281198605120091,测试1716311,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10231,2282972132956832793,U2262966423913497673,,330281198605120091,测试1716559,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10232,2282972132956832794,U2262966423913497674,,330281198605120091,测试1716159,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10233,2282972132956832795,U2262966423913497675,,330281198605120091,测试1717311,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10234,2282972132956832796,U2262966423913497676,,330281198605120091,测试1716369,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10235,2282972132956832797,U2262966423913497677,,330281198605120091,测试1717329,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10236,2282972132965221378,U2262966423913497678,,330281198605120091,测试1716887,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10237,2282972132965221379,U2262966423913497679,,330281198605120091,测试1717693,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10238,2282972132965221380,U2262966423913497680,,330281198605120091,测试1716875,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10239,2282972132965221381,U2262966423913497681,,330281198605120091,测试1717261,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10240,2282972132965221382,U2262966423913497682,,330281198605120091,测试1717241,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5361,2282972128980632586,U2262966416917398556,,330281198605120091,测试1062538,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5362,2282972128980632587,U2262966416917398557,,330281198605120091,测试1062567,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5363,2282972128980632588,U2262966416917398558,,330281198605120091,测试1062586,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5364,2282972128980632589,U2262966416917398559,,330281198605120091,测试1062607,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5365,2282972128980632590,U2262966416917398560,,330281198605120091,测试1062616,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5366,2282972128980632591,U2262966416917398561,,330281198605120091,测试1062680,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5367,2282972128980632592,U2262966416917398562,,330281198605120091,测试1062681,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5368,2282972128980632593,U2262966416917398563,,330281198605120091,测试1062720,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5369,2282972128980632594,U2262966416917398564,,330281198605120091,测试1062721,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
10410,2282972133032330256,U2262966423930274825,,330281198605120091,测试1749781,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5524,2282972129047741446,U2262966416925787159,,330281198605120091,测试1071967,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5525,2282972129047741447,U2262966416925787160,,330281198605120091,测试1072249,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5526,2282972129047741448,U2262966416925787161,,330281198605120091,测试1072280,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
5527,2282972129047741449,U2262966416925787162,,330281198605120091,测试1072287,6222021208017891373,GUARANTEECORP,REPAYMENT,PRC_ID
